,date,city,country,avg_temp_c
2482,2000-08-01,Calcutta India,29.694
2483,2000-09-01,Calcutta India,28.846
2484,2000-10-01,Calcutta India,28.017
2485,2000-11-01,Calcutta India,24.668
2486,2000-12-01,Calcutta India,19.728
2487,2001-01-01,Calcutta India,18.220
2488,2001-02-01,Calcutta India,22.654
2489,2001-03-01,Calcutta India,26.858
2490,2001-04-01,Calcutta India,30.192
2491,2001-05-01,Calcutta India,30.142
2492,2001-06-01,Calcutta India,28.899
2493,2001-07-01,Calcutta India,28.989
2494,2001-08-01,Calcutta India,29.773
2495,2001-09-01,Calcutta India,29.600
2496,2001-10-01,Calcutta India,27.925
2497,2001-11-01,Calcutta India,25.146
2498,2001-12-01,Calcutta India,19.784
2499,2002-01-01,Calcutta India,19.676
2500,2002-02-01,Calcutta India,22.625
2501,2002-03-01,Calcutta India,27.406
2502,2002-04-01,Calcutta India,29.798
2503,2002-05-01,Calcutta India,30.845
2504,2002-06-01,Calcutta India,30.001
2505,2002-07-01,Calcutta India,29.972
2506,2002-08-01,Calcutta India,29.083
2507,2002-09-01,Calcutta India,28.866
2508,2002-10-01,Calcutta India,27.616
2509,2002-11-01,Calcutta India,24.046
2510,2002-12-01,Calcutta India,20.513
2511,2003-01-01,Calcutta India,17.813
2512,2003-02-01,Calcutta India,23.065
2513,2003-03-01,Calcutta India,26.173
2514,2003-04-01,Calcutta India,30.571
2515,2003-05-01,Calcutta India,31.340
2516,2003-06-01,Calcutta India,30.086
2517,2003-07-01,Calcutta India,29.425
2518,2003-08-01,Calcutta India,29.629
2519,2003-09-01,Calcutta India,29.223
2520,2003-10-01,Calcutta India,27.536
2521,2003-11-01,Calcutta India,23.920
2522,2003-12-01,Calcutta India,19.955
2523,2004-01-01,Calcutta India,18.661
2524,2004-02-01,Calcutta India,22.416
2525,2004-03-01,Calcutta India,28.452
2526,2004-04-01,Calcutta India,29.587
2527,2004-05-01,Calcutta India,32.045
2528,2004-06-01,Calcutta India,30.153
2529,2004-07-01,Calcutta India,29.123
2530,2004-08-01,Calcutta India,29.399
2531,2004-09-01,Calcutta India,28.883
2532,2004-10-01,Calcutta India,26.720
2533,2004-11-01,Calcutta India,23.552
2534,2004-12-01,Calcutta India,20.621
2535,2005-01-01,Calcutta India,19.341
2536,2005-02-01,Calcutta India,23.576
2537,2005-03-01,Calcutta India,27.695
2538,2005-04-01,Calcutta India,30.152
2539,2005-05-01,Calcutta India,31.062
2540,2005-06-01,Calcutta India,31.595
2541,2005-07-01,Calcutta India,28.833
2542,2005-08-01,Calcutta India,29.485
2543,2005-09-01,Calcutta India,29.398
2544,2005-10-01,Calcutta India,26.943
2545,2005-11-01,Calcutta India,22.916
2546,2005-12-01,Calcutta India,19.754
2547,2006-01-01,Calcutta India,19.269
2548,2006-02-01,Calcutta India,24.980
2549,2006-03-01,Calcutta India,27.602
2550,2006-04-01,Calcutta India,30.323
2551,2006-05-01,Calcutta India,30.762
2552,2006-06-01,Calcutta India,30.101
2553,2006-07-01,Calcutta India,29.523
2554,2006-08-01,Calcutta India,29.163
2555,2006-09-01,Calcutta India,29.391
2556,2006-10-01,Calcutta India,28.040
2557,2006-11-01,Calcutta India,24.175
2558,2006-12-01,Calcutta India,20.506
2559,2007-01-01,Calcutta India,18.959
2560,2007-02-01,Calcutta India,22.060
2561,2007-03-01,Calcutta India,26.415
2562,2007-04-01,Calcutta India,30.511
2563,2007-05-01,Calcutta India,31.381
2564,2007-06-01,Calcutta India,30.287
2565,2007-07-01,Calcutta India,29.042
2566,2007-08-01,Calcutta India,29.887
2567,2007-09-01,Calcutta India,29.111
2568,2007-10-01,Calcutta India,27.527
2569,2007-11-01,Calcutta India,24.253
2570,2007-12-01,Calcutta India,19.582
2571,2008-01-01,Calcutta India,19.065
2572,2008-02-01,Calcutta India,20.805
2573,2008-03-01,Calcutta India,27.880
2574,2008-04-01,Calcutta India,30.538
2575,2008-05-01,Calcutta India,31.134
2576,2008-06-01,Calcutta India,29.111
2577,2008-07-01,Calcutta India,28.852
2578,2008-08-01,Calcutta India,29.284
2579,2008-09-01,Calcutta India,29.087
2580,2008-10-01,Calcutta India,27.422
2581,2008-11-01,Calcutta India,24.227
2582,2008-12-01,Calcutta India,20.863
2583,2009-01-01,Calcutta India,20.431
2584,2009-02-01,Calcutta India,23.564
2585,2009-03-01,Calcutta India,27.711
2586,2009-04-01,Calcutta India,31.778
2587,2009-05-01,Calcutta India,30.585
2588,2009-06-01,Calcutta India,31.665
2589,2009-07-01,Calcutta India,29.575
2590,2009-08-01,Calcutta India,29.533
2591,2009-09-01,Calcutta India,29.626
2592,2009-10-01,Calcutta India,27.273
2593,2009-11-01,Calcutta India,24.281
2594,2009-12-01,Calcutta India,19.817
2595,2010-01-01,Calcutta India,17.503
2596,2010-02-01,Calcutta India,22.959
2597,2010-03-01,Calcutta India,29.451
2598,2010-04-01,Calcutta India,32.318
2599,2010-05-01,Calcutta India,31.308
2600,2010-06-01,Calcutta India,31.075
2601,2010-07-01,Calcutta India,29.979
2602,2010-08-01,Calcutta India,30.226
2603,2010-09-01,Calcutta India,29.536
2604,2010-10-01,Calcutta India,28.071
2605,2010-11-01,Calcutta India,25.437
2606,2010-12-01,Calcutta India,19.603
2607,2011-01-01,Calcutta India,17.864
2608,2011-02-01,Calcutta India,22.566
2609,2011-03-01,Calcutta India,27.394
2610,2011-04-01,Calcutta India,29.276
2611,2011-05-01,Calcutta India,30.395
2612,2011-06-01,Calcutta India,29.873
2613,2011-07-01,Calcutta India,29.473
2614,2011-08-01,Calcutta India,28.976
2615,2011-09-01,Calcutta India,29.092
2616,2011-10-01,Calcutta India,28.097
2617,2011-11-01,Calcutta India,24.110
2618,2011-12-01,Calcutta India,19.767
2619,2012-01-01,Calcutta India,18.815
2620,2012-02-01,Calcutta India,22.408
2621,2012-03-01,Calcutta India,27.878
2622,2012-04-01,Calcutta India,30.299
2623,2012-05-01,Calcutta India,32.232
2624,2012-06-01,Calcutta India,31.959
2625,2012-07-01,Calcutta India,29.680
2626,2012-08-01,Calcutta India,29.762
2627,2012-09-01,Calcutta India,29.653
2628,2012-10-01,Calcutta India,27.427
2629,2012-11-01,Calcutta India,23.487
2630,2012-12-01,Calcutta India,19.621
2631,2013-01-01,Calcutta India,17.757
2632,2013-02-01,Calcutta India,21.982
2633,2013-03-01,Calcutta India,27.702
2634,2013-04-01,Calcutta India,30.435
2635,2013-05-01,Calcutta India,30.921
2636,2013-06-01,Calcutta India,30.618
2637,2013-07-01,Calcutta India,30.000
2638,2013-08-01,Calcutta India,29.539
2639,2013-09-01,Calcutta India,NaN
2640,2000-01-01,Cali Colombia,21.605
2641,2000-02-01,Cali Colombia,21.824
2642,2000-03-01,Cali Colombia,22.084
2643,2000-04-01,Cali Colombia,21.951
2644,2000-05-01,Cali Colombia,21.863
2645,2000-06-01,Cali Colombia,22.000
2646,2000-07-01,Cali Colombia,22.293
2647,2000-08-01,Cali Colombia,22.914
2648,2000-09-01,Cali Colombia,21.735
2649,2000-10-01,Cali Colombia,22.142
2650,2000-11-01,Cali Colombia,21.849
2651,2000-12-01,Cali Colombia,21.884
2652,2001-01-01,Cali Colombia,22.071
2653,2001-02-01,Cali Colombia,22.769
2654,2001-03-01,Cali Colombia,22.392
2655,2001-04-01,Cali Colombia,22.698
2656,2001-05-01,Cali Colombia,22.322
2657,2001-06-01,Cali Colombia,22.365
2658,2001-07-01,Cali Colombia,22.638
2659,2001-08-01,Cali Colombia,23.748
2660,2001-09-01,Cali Colombia,22.396
2661,2001-10-01,Cali Colombia,22.541
2662,2001-11-01,Cali Colombia,21.937
2663,2001-12-01,Cali Colombia,22.092
2664,2002-01-01,Cali Colombia,22.801
2665,2002-02-01,Cali Colombia,23.153
2666,2002-03-01,Cali Colombia,22.962
2667,2002-04-01,Cali Colombia,22.160
2668,2002-05-01,Cali Colombia,22.852
2669,2002-06-01,Cali Colombia,22.195
2670,2002-07-01,Cali Colombia,22.978
2671,2002-08-01,Cali Colombia,23.458
2672,2002-09-01,Cali Colombia,22.995
2673,2002-10-01,Cali Colombia,22.282
2674,2002-11-01,Cali Colombia,22.263
2675,2002-12-01,Cali Colombia,22.659
2676,2003-01-01,Cali Colombia,23.279
2677,2003-02-01,Cali Colombia,23.480
2678,2003-03-01,Cali Colombia,23.141
2679,2003-04-01,Cali Colombia,22.512
2680,2003-05-01,Cali Colombia,22.897
2681,2003-06-01,Cali Colombia,22.157
2682,2003-07-01,Cali Colombia,22.898
2683,2003-08-01,Cali Colombia,23.186
2684,2003-09-01,Cali Colombia,22.778
2685,2003-10-01,Cali Colombia,21.863
2686,2003-11-01,Cali Colombia,21.791
2687,2003-12-01,Cali Colombia,22.126
2688,2004-01-01,Cali Colombia,22.446
2689,2004-02-01,Cali Colombia,23.211
2690,2004-03-01,Cali Colombia,23.694
2691,2004-04-01,Cali Colombia,22.431
2692,2004-05-01,Cali Colombia,22.452
2693,2004-06-01,Cali Colombia,22.760
2694,2004-07-01,Cali Colombia,22.500
2695,2004-08-01,Cali Colombia,23.387
2696,2004-09-01,Cali Colombia,22.349
2697,2004-10-01,Cali Colombia,21.976
2698,2004-11-01,Cali Colombia,22.169
2699,2004-12-01,Cali Colombia,22.131
2700,2005-01-01,Cali Colombia,22.617
2701,2005-02-01,Cali Colombia,23.132
2702,2005-03-01,Cali Colombia,23.039
2703,2005-04-01,Cali Colombia,22.936
2704,2005-05-01,Cali Colombia,22.648
2705,2005-06-01,Cali Colombia,22.845
2706,2005-07-01,Cali Colombia,23.198
2707,2005-08-01,Cali Colombia,23.417
2708,2005-09-01,Cali Colombia,23.125
2709,2005-10-01,Cali Colombia,21.618
2710,2005-11-01,Cali Colombia,21.985
2711,2005-12-01,Cali Colombia,21.718
2712,2006-01-01,Cali Colombia,22.128
2713,2006-02-01,Cali Colombia,22.950
2714,2006-03-01,Cali Colombia,22.477
2715,2006-04-01,Cali Colombia,22.252
2716,2006-05-01,Cali Colombia,22.589
2717,2006-06-01,Cali Colombia,22.349
2718,2006-07-01,Cali Colombia,23.194
2719,2006-08-01,Cali Colombia,23.561
2720,2006-09-01,Cali Colombia,23.131
2721,2006-10-01,Cali Colombia,22.450
2722,2006-11-01,Cali Colombia,21.876
2723,2006-12-01,Cali Colombia,22.185
2724,2007-01-01,Cali Colombia,23.234
2725,2007-02-01,Cali Colombia,23.529
2726,2007-03-01,Cali Colombia,22.861
2727,2007-04-01,Cali Colombia,22.352
2728,2007-05-01,Cali Colombia,22.370
2729,2007-06-01,Cali Colombia,22.344
2730,2007-07-01,Cali Colombia,22.958
2731,2007-08-01,Cali Colombia,22.563
2732,2007-09-01,Cali Colombia,22.990
2733,2007-10-01,Cali Colombia,21.438
2734,2007-11-01,Cali Colombia,21.746
2735,2007-12-01,Cali Colombia,21.323
2736,2008-01-01,Cali Colombia,22.041
2737,2008-02-01,Cali Colombia,22.127
2738,2008-03-01,Cali Colombia,22.234
2739,2008-04-01,Cali Colombia,22.099
2740,2008-05-01,Cali Colombia,21.966
2741,2008-06-01,Cali Colombia,22.138
2742,2008-07-01,Cali Colombia,22.270
2743,2008-08-01,Cali Colombia,22.369
2744,2008-09-01,Cali Colombia,22.429
2745,2008-10-01,Cali Colombia,21.756
2746,2008-11-01,Cali Colombia,21.607
2747,2008-12-01,Cali Colombia,21.782
2748,2009-01-01,Cali Colombia,22.022
2749,2009-02-01,Cali Colombia,22.545
2750,2009-03-01,Cali Colombia,22.055
2751,2009-04-01,Cali Colombia,22.609
2752,2009-05-01,Cali Colombia,22.816
2753,2009-06-01,Cali Colombia,22.794
2754,2009-07-01,Cali Colombia,23.363
2755,2009-08-01,Cali Colombia,23.738
2756,2009-09-01,Cali Colombia,23.880
2757,2009-10-01,Cali Colombia,22.823
2758,2009-11-01,Cali Colombia,22.692
2759,2009-12-01,Cali Colombia,23.071
2760,2010-01-01,Cali Colombia,23.713
2761,2010-02-01,Cali Colombia,24.138
2762,2010-03-01,Cali Colombia,24.273
2763,2010-04-01,Cali Colombia,22.997
2764,2010-05-01,Cali Colombia,23.233
2765,2010-06-01,Cali Colombia,22.297
2766,2010-07-01,Cali Colombia,22.150
2767,2010-08-01,Cali Colombia,22.785
2768,2010-09-01,Cali Colombia,22.468
2769,2010-10-01,Cali Colombia,21.854
2770,2010-11-01,Cali Colombia,21.048
2771,2010-12-01,Cali Colombia,21.238
2772,2011-01-01,Cali Colombia,22.484
2773,2011-02-01,Cali Colombia,22.121
2774,2011-03-01,Cali Colombia,22.018
2775,2011-04-01,Cali Colombia,22.033
2776,2011-05-01,Cali Colombia,22.574
2777,2011-06-01,Cali Colombia,22.707
2778,2011-07-01,Cali Colombia,22.804
2779,2011-08-01,Cali Colombia,23.358
2780,2011-09-01,Cali Colombia,23.024
2781,2011-10-01,Cali Colombia,21.556
2782,2011-11-01,Cali Colombia,21.722
2783,2011-12-01,Cali Colombia,21.559
2784,2012-01-01,Cali Colombia,21.841
2785,2012-02-01,Cali Colombia,22.284
2786,2012-03-01,Cali Colombia,22.583
2787,2012-04-01,Cali Colombia,21.986
2788,2012-05-01,Cali Colombia,22.749
2789,2012-06-01,Cali Colombia,23.409
2790,2012-07-01,Cali Colombia,23.165
2791,2012-08-01,Cali Colombia,23.422
2792,2012-09-01,Cali Colombia,23.239
2793,2012-10-01,Cali Colombia,22.191
2794,2012-11-01,Cali Colombia,22.083
2795,2012-12-01,Cali Colombia,22.065
2796,2013-01-01,Cali Colombia,22.888
2797,2013-02-01,Cali Colombia,22.315
2798,2013-03-01,Cali Colombia,22.882
2799,2013-04-01,Cali Colombia,22.972
2800,2013-05-01,Cali Colombia,22.328
2801,2013-06-01,Cali Colombia,23.073
2802,2013-07-01,Cali Colombia,23.200
2803,2013-08-01,Cali Colombia,23.180
2804,2013-09-01,Cali Colombia,NaN
2805,2000-01-01,Cape Town South Africa,21.512
2806,2000-02-01,Cape Town South Africa,20.804
2807,2000-03-01,Cape Town South Africa,19.972
2808,2000-04-01,Cape Town South Africa,17.412
2809,2000-05-01,Cape Town South Africa,15.315
2810,2000-06-01,Cape Town South Africa,14.486
2811,2000-07-01,Cape Town South Africa,13.492
2812,2000-08-01,Cape Town South Africa,14.279
2813,2000-09-01,Cape Town South Africa,14.055
2814,2000-10-01,Cape Town South Africa,16.946
2815,2000-11-01,Cape Town South Africa,18.744
2816,2000-12-01,Cape Town South Africa,18.758
2817,2001-01-01,Cape Town South Africa,19.889
2818,2001-02-01,Cape Town South Africa,20.985
2819,2001-03-01,Cape Town South Africa,19.432
2820,2001-04-01,Cape Town South Africa,17.598
2821,2001-05-01,Cape Town South Africa,15.638
2822,2001-06-01,Cape Town South Africa,13.203
2823,2001-07-01,Cape Town South Africa,12.943
2824,2001-08-01,Cape Town South Africa,12.930
2825,2001-09-01,Cape Town South Africa,14.487
2826,2001-10-01,Cape Town South Africa,17.343
2827,2001-11-01,Cape Town South Africa,19.013
2828,2001-12-01,Cape Town South Africa,19.553
2829,2002-01-01,Cape Town South Africa,19.546
2830,2002-02-01,Cape Town South Africa,21.739
2831,2002-03-01,Cape Town South Africa,20.549
2832,2002-04-01,Cape Town South Africa,17.339
2833,2002-05-01,Cape Town South Africa,14.458
2834,2002-06-01,Cape Town South Africa,12.069
2835,2002-07-01,Cape Town South Africa,11.926
2836,2002-08-01,Cape Town South Africa,12.727
2837,2002-09-01,Cape Town South Africa,15.739
2838,2002-10-01,Cape Town South Africa,15.997
2839,2002-11-01,Cape Town South Africa,17.288
2840,2002-12-01,Cape Town South Africa,20.413
2841,2003-01-01,Cape Town South Africa,20.061
2842,2003-02-01,Cape Town South Africa,20.717
2843,2003-03-01,Cape Town South Africa,19.642
2844,2003-04-01,Cape Town South Africa,18.456
2845,2003-05-01,Cape Town South Africa,15.287
2846,2003-06-01,Cape Town South Africa,12.700
2847,2003-07-01,Cape Town South Africa,12.537
2848,2003-08-01,Cape Town South Africa,11.592
2849,2003-09-01,Cape Town South Africa,14.233
2850,2003-10-01,Cape Town South Africa,17.218
2851,2003-11-01,Cape Town South Africa,18.412
2852,2003-12-01,Cape Town South Africa,18.627
2853,2004-01-01,Cape Town South Africa,19.807
2854,2004-02-01,Cape Town South Africa,20.630
2855,2004-03-01,Cape Town South Africa,18.170
2856,2004-04-01,Cape Town South Africa,17.675
2857,2004-05-01,Cape Town South Africa,16.332
2858,2004-06-01,Cape Town South Africa,13.560
2859,2004-07-01,Cape Town South Africa,12.597
2860,2004-08-01,Cape Town South Africa,13.255
2861,2004-09-01,Cape Town South Africa,15.150
2862,2004-10-01,Cape Town South Africa,16.605
2863,2004-11-01,Cape Town South Africa,19.339
2864,2004-12-01,Cape Town South Africa,20.585
2865,2005-01-01,Cape Town South Africa,21.204
2866,2005-02-01,Cape Town South Africa,21.291
2867,2005-03-01,Cape Town South Africa,20.411
2868,2005-04-01,Cape Town South Africa,17.618
2869,2005-05-01,Cape Town South Africa,15.251
2870,2005-06-01,Cape Town South Africa,12.587
2871,2005-07-01,Cape Town South Africa,14.352
2872,2005-08-01,Cape Town South Africa,11.854
2873,2005-09-01,Cape Town South Africa,14.753
2874,2005-10-01,Cape Town South Africa,15.677
2875,2005-11-01,Cape Town South Africa,18.550
2876,2005-12-01,Cape Town South Africa,18.949
2877,2006-01-01,Cape Town South Africa,20.716
2878,2006-02-01,Cape Town South Africa,21.224
2879,2006-03-01,Cape Town South Africa,19.270
2880,2006-04-01,Cape Town South Africa,17.719
2881,2006-05-01,Cape Town South Africa,14.394
2882,2006-06-01,Cape Town South Africa,14.202
2883,2006-07-01,Cape Town South Africa,12.574
2884,2006-08-01,Cape Town South Africa,12.723
2885,2006-09-01,Cape Town South Africa,15.725
2886,2006-10-01,Cape Town South Africa,16.745
2887,2006-11-01,Cape Town South Africa,18.933
2888,2006-12-01,Cape Town South Africa,18.885
2889,2007-01-01,Cape Town South Africa,21.190
2890,2007-02-01,Cape Town South Africa,20.027
2891,2007-03-01,Cape Town South Africa,19.823
2892,2007-04-01,Cape Town South Africa,17.451
2893,2007-05-01,Cape Town South Africa,15.306
2894,2007-06-01,Cape Town South Africa,13.013
2895,2007-07-01,Cape Town South Africa,12.455
2896,2007-08-01,Cape Town South Africa,12.857
2897,2007-09-01,Cape Town South Africa,14.376
2898,2007-10-01,Cape Town South Africa,17.083
2899,2007-11-01,Cape Town South Africa,17.146
2900,2007-12-01,Cape Town South Africa,19.825
2901,2008-01-01,Cape Town South Africa,20.590
2902,2008-02-01,Cape Town South Africa,20.277
2903,2008-03-01,Cape Town South Africa,19.917
2904,2008-04-01,Cape Town South Africa,17.496
2905,2008-05-01,Cape Town South Africa,16.093
2906,2008-06-01,Cape Town South Africa,13.293
2907,2008-07-01,Cape Town South Africa,11.996
2908,2008-08-01,Cape Town South Africa,12.741
2909,2008-09-01,Cape Town South Africa,12.897
2910,2008-10-01,Cape Town South Africa,15.975
2911,2008-11-01,Cape Town South Africa,17.866
2912,2008-12-01,Cape Town South Africa,19.332
2913,2009-01-01,Cape Town South Africa,19.940
2914,2009-02-01,Cape Town South Africa,21.222
2915,2009-03-01,Cape Town South Africa,20.282
2916,2009-04-01,Cape Town South Africa,18.240
2917,2009-05-01,Cape Town South Africa,15.153
2918,2009-06-01,Cape Town South Africa,13.846
2919,2009-07-01,Cape Town South Africa,13.723
2920,2009-08-01,Cape Town South Africa,13.018
2921,2009-09-01,Cape Town South Africa,13.887
2922,2009-10-01,Cape Town South Africa,16.812
2923,2009-11-01,Cape Town South Africa,18.410
2924,2009-12-01,Cape Town South Africa,18.943
2925,2010-01-01,Cape Town South Africa,19.913
2926,2010-02-01,Cape Town South Africa,20.815
2927,2010-03-01,Cape Town South Africa,20.454
2928,2010-04-01,Cape Town South Africa,16.934
2929,2010-05-01,Cape Town South Africa,14.634
2930,2010-06-01,Cape Town South Africa,13.106
2931,2010-07-01,Cape Town South Africa,12.703
2932,2010-08-01,Cape Town South Africa,13.461
2933,2010-09-01,Cape Town South Africa,14.657
2934,2010-10-01,Cape Town South Africa,16.003
2935,2010-11-01,Cape Town South Africa,17.686
2936,2010-12-01,Cape Town South Africa,19.752
2937,2011-01-01,Cape Town South Africa,20.607
2938,2011-02-01,Cape Town South Africa,21.609
2939,2011-03-01,Cape Town South Africa,20.073
2940,2011-04-01,Cape Town South Africa,17.513
2941,2011-05-01,Cape Town South Africa,14.859
2942,2011-06-01,Cape Town South Africa,12.683
2943,2011-07-01,Cape Town South Africa,13.190
2944,2011-08-01,Cape Town South Africa,13.115
2945,2011-09-01,Cape Town South Africa,14.149
2946,2011-10-01,Cape Town South Africa,16.108
2947,2011-11-01,Cape Town South Africa,16.997
2948,2011-12-01,Cape Town South Africa,18.550
2949,2012-01-01,Cape Town South Africa,21.480
2950,2012-02-01,Cape Town South Africa,20.378
2951,2012-03-01,Cape Town South Africa,19.707
2952,2012-04-01,Cape Town South Africa,17.224
2953,2012-05-01,Cape Town South Africa,14.224
2954,2012-06-01,Cape Town South Africa,12.895
2955,2012-07-01,Cape Town South Africa,13.197
2956,2012-08-01,Cape Town South Africa,11.473
2957,2012-09-01,Cape Town South Africa,13.811
2958,2012-10-01,Cape Town South Africa,15.600
2959,2012-11-01,Cape Town South Africa,18.453
2960,2012-12-01,Cape Town South Africa,20.825
2961,2013-01-01,Cape Town South Africa,20.545
2962,2013-02-01,Cape Town South Africa,20.749
2963,2013-03-01,Cape Town South Africa,20.384
2964,2013-04-01,Cape Town South Africa,17.390
2965,2013-05-01,Cape Town South Africa,15.473
2966,2013-06-01,Cape Town South Africa,12.841
2967,2013-07-01,Cape Town South Africa,13.526
2968,2013-08-01,Cape Town South Africa,12.374
2969,2013-09-01,Cape Town South Africa,NaN
2970,2000-01-01,Casablanca Morocco,8.894
2971,2000-02-01,Casablanca Morocco,13.279
2972,2000-03-01,Casablanca Morocco,16.178
2973,2000-04-01,Casablanca Morocco,15.107
2974,2000-05-01,Casablanca Morocco,19.473
2975,2000-06-01,Casablanca Morocco,24.822
2976,2000-07-01,Casablanca Morocco,26.512
2977,2000-08-01,Casablanca Morocco,27.032
2978,2000-09-01,Casablanca Morocco,23.626
2979,2000-10-01,Casablanca Morocco,17.331
2980,2000-11-01,Casablanca Morocco,13.747
2981,2000-12-01,Casablanca Morocco,11.963
2982,2001-01-01,Casablanca Morocco,10.860
2983,2001-02-01,Casablanca Morocco,11.720
2984,2001-03-01,Casablanca Morocco,16.118
2985,2001-04-01,Casablanca Morocco,16.858
2986,2001-05-01,Casablanca Morocco,19.619
2987,2001-06-01,Casablanca Morocco,25.346
2988,2001-07-01,Casablanca Morocco,25.715
2989,2001-08-01,Casablanca Morocco,26.255
2990,2001-09-01,Casablanca Morocco,22.886
2991,2001-10-01,Casablanca Morocco,21.345
2992,2001-11-01,Casablanca Morocco,14.795
2993,2001-12-01,Casablanca Morocco,13.211
2994,2002-01-01,Casablanca Morocco,11.837
2995,2002-02-01,Casablanca Morocco,13.390
2996,2002-03-01,Casablanca Morocco,14.474
2997,2002-04-01,Casablanca Morocco,15.178
2998,2002-05-01,Casablanca Morocco,18.948
2999,2002-06-01,Casablanca Morocco,23.211
3000,2002-07-01,Casablanca Morocco,25.843
3001,2002-08-01,Casablanca Morocco,24.525
3002,2002-09-01,Casablanca Morocco,23.148
3003,2002-10-01,Casablanca Morocco,20.563
3004,2002-11-01,Casablanca Morocco,15.156
3005,2002-12-01,Casablanca Morocco,12.678
3006,2003-01-01,Casablanca Morocco,9.710
3007,2003-02-01,Casablanca Morocco,10.444
3008,2003-03-01,Casablanca Morocco,15.403
3009,2003-04-01,Casablanca Morocco,16.222
3010,2003-05-01,Casablanca Morocco,21.355
3011,2003-06-01,Casablanca Morocco,24.694
3012,2003-07-01,Casablanca Morocco,27.275
3013,2003-08-01,Casablanca Morocco,27.514
3014,2003-09-01,Casablanca Morocco,24.449
3015,2003-10-01,Casablanca Morocco,19.085
3016,2003-11-01,Casablanca Morocco,13.578
3017,2003-12-01,Casablanca Morocco,11.060
3018,2004-01-01,Casablanca Morocco,10.293
3019,2004-02-01,Casablanca Morocco,12.093
3020,2004-03-01,Casablanca Morocco,13.210
3021,2004-04-01,Casablanca Morocco,15.579
3022,2004-05-01,Casablanca Morocco,17.630
3023,2004-06-01,Casablanca Morocco,25.221
3024,2004-07-01,Casablanca Morocco,27.236
3025,2004-08-01,Casablanca Morocco,27.143
3026,2004-09-01,Casablanca Morocco,24.388
3027,2004-10-01,Casablanca Morocco,20.202
3028,2004-11-01,Casablanca Morocco,13.986
3029,2004-12-01,Casablanca Morocco,9.878
3030,2005-01-01,Casablanca Morocco,8.324
3031,2005-02-01,Casablanca Morocco,9.245
3032,2005-03-01,Casablanca Morocco,15.072
3033,2005-04-01,Casablanca Morocco,17.000
3034,2005-05-01,Casablanca Morocco,21.492
3035,2005-06-01,Casablanca Morocco,25.378
3036,2005-07-01,Casablanca Morocco,26.302
3037,2005-08-01,Casablanca Morocco,27.094
3038,2005-09-01,Casablanca Morocco,23.711
3039,2005-10-01,Casablanca Morocco,20.230
3040,2005-11-01,Casablanca Morocco,13.918
3041,2005-12-01,Casablanca Morocco,10.419
3042,2006-01-01,Casablanca Morocco,8.295
3043,2006-02-01,Casablanca Morocco,10.193
3044,2006-03-01,Casablanca Morocco,14.140
3045,2006-04-01,Casablanca Morocco,17.241
3046,2006-05-01,Casablanca Morocco,21.262
3047,2006-06-01,Casablanca Morocco,23.707
3048,2006-07-01,Casablanca Morocco,27.773
3049,2006-08-01,Casablanca Morocco,26.688
3050,2006-09-01,Casablanca Morocco,24.362
3051,2006-10-01,Casablanca Morocco,20.749
3052,2006-11-01,Casablanca Morocco,16.356
3053,2006-12-01,Casablanca Morocco,9.783
3054,2007-01-01,Casablanca Morocco,10.006
3055,2007-02-01,Casablanca Morocco,12.642
3056,2007-03-01,Casablanca Morocco,13.800
3057,2007-04-01,Casablanca Morocco,15.187
3058,2007-05-01,Casablanca Morocco,19.160
3059,2007-06-01,Casablanca Morocco,22.734
3060,2007-07-01,Casablanca Morocco,26.947
3061,2007-08-01,Casablanca Morocco,25.998
3062,2007-09-01,Casablanca Morocco,23.016
3063,2007-10-01,Casablanca Morocco,19.585
3064,2007-11-01,Casablanca Morocco,14.910
3065,2007-12-01,Casablanca Morocco,11.234
3066,2008-01-01,Casablanca Morocco,10.839
3067,2008-02-01,Casablanca Morocco,13.372
3068,2008-03-01,Casablanca Morocco,14.289
3069,2008-04-01,Casablanca Morocco,17.796
3070,2008-05-01,Casablanca Morocco,18.438
3071,2008-06-01,Casablanca Morocco,24.195
3072,2008-07-01,Casablanca Morocco,26.371
3073,2008-08-01,Casablanca Morocco,26.269
3074,2008-09-01,Casablanca Morocco,22.984
3075,2008-10-01,Casablanca Morocco,17.597
3076,2008-11-01,Casablanca Morocco,11.965
3077,2008-12-01,Casablanca Morocco,9.488
3078,2009-01-01,Casablanca Morocco,9.075
3079,2009-02-01,Casablanca Morocco,11.259
3080,2009-03-01,Casablanca Morocco,14.801
3081,2009-04-01,Casablanca Morocco,14.693
3082,2009-05-01,Casablanca Morocco,20.294
3083,2009-06-01,Casablanca Morocco,24.550
3084,2009-07-01,Casablanca Morocco,27.892
3085,2009-08-01,Casablanca Morocco,26.859
3086,2009-09-01,Casablanca Morocco,22.339
3087,2009-10-01,Casablanca Morocco,21.239
3088,2009-11-01,Casablanca Morocco,16.441
3089,2009-12-01,Casablanca Morocco,13.294
3090,2010-01-01,Casablanca Morocco,11.240
3091,2010-02-01,Casablanca Morocco,13.691
3092,2010-03-01,Casablanca Morocco,14.967
3093,2010-04-01,Casablanca Morocco,18.017
3094,2010-05-01,Casablanca Morocco,19.334
3095,2010-06-01,Casablanca Morocco,22.609
3096,2010-07-01,Casablanca Morocco,27.149
3097,2010-08-01,Casablanca Morocco,28.249
